stop_id,stop_code,stop_descr,stop_desr_matrix,stop_street,stoptyp_code,dimos,perioxi,stop_url
260097,260097,ΑΓ. ΠΑΝΤΕΛΕΗΜΩΝ,AG. PANTELEHMON,ΦΙΛΛΕΛΗΝΩΝ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260097
260098,260098,ΑΓ. ΓΕΩΡΓΙΟΣ,AG. GEORGIOS,ΘΗΜΑΤΩΝ ΚΑΤΟΧΗΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260098
260099,260099,ΧΑΡΑΥΓΗ,XARAYGH,ΠΑΛΑΙΟΛΟΓΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260099
260100,260100,ΧΑΡΑΥΓΗ,XARAYGH,ΠΑΛΑΙΟΛΟΓΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260100
260101,260101,ΘΗΣΕΩΣ,THISEOS,ΜΑΡΑΘΩΝΟΜΑΧΩΝ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260101
260111,260111,ΕΒΓΑ,EBGA,ΘΥΜΑΤΩΝ ΚΑΤΟΧΗΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260111
260112,260112,ΓΥΜΝΑΣΙΟ,GYMNASIO,ΔΕΜΕΡΤΖΗ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260112
260113,260113,ΗΛΕΙΑΣ,HLEIAS,ΑΝΩΝΥΜΟΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260113
260116,260116,ΤΑΜΠΟΥΡΙΑ,TAMPOYRIA,ΠΑΠΑΝΙΚΟΛΗ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260116
260117,260117,ΚΑΝΑΚΙΔΗ,KANAKIDH,ΔΗΜΟΚΡΑΤΙΑΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260117
260118,260118,ΠΡΟΣΚΟΠΩΝ,PROSKOPON,ΔΗΜΟΚΡΑΤΙΑΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260118
260119,260119,ΚΑΛΟΣΚΑΜΗ,KALOSKAMH,ΔΗΜΟΚΡΑΤΙΑΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260119
260120,260120,ΑΓ. ΓΕΩΡΓΙΟΣ,AG. GEORGIOS,ΔΗΜΟΚΡΑΤΙΑΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260120
260122,260122,ΑΓ. ΓΕΩΡΓΙΟΣ,AG. GEORGIOS,ΔΗΜΟΚΡΑΤΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260122
260123,260123,ΚΑΛΟΣΚΑΜΗ,KALOSKAMH,ΔΗΜΟΚΡΑΤΙΑΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260123
260124,260124,ΠΡΟΣΚΟΠΩΝ,PROSKOPON,ΔΗΜΟΚΡΑΤΙΑΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260124
260125,260125,ΚΑΝΑΚΙΔΗ,KANAKIDH,ΔΗΜΟΚΡΑΤΙΑΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260125
260126,260126,ΤΑΜΠΟΥΡΙΑ,TAMPOYRIA,ΔΗΜΟΚΡΑΤΙΑΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260126
260127,260127,ΠΛΑΤΩΝΟΣ,PLATONOS,ΜΕΓ.ΑΛΕΞΑΝΔΡΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260127
260128,260128,3η ΣΧΙΣΤΟΥ,3rd SXISTOY,ΛΕΩΦ.ΣΧΙΣΤΟΥ,ΣΤΑΣΗ,ΠΕΡΑΜΑΤΟΣ,Δ.  ΠΕΡΑΜΑΤΟΣ,http://telematics.oasa.gr/#stationInfo_260128
260129,260129,3η ΣΧΙΣΤΟΥ,3rd SXISTOY,ΛΕΩΦ.ΣΧΙΣΤΟΥ,ΣΤΑΣΗ,ΠΕΡΑΜΑΤΟΣ,Δ.  ΠΕΡΑΜΑΤΟΣ,http://telematics.oasa.gr/#stationInfo_260129
260130,260130,ΠΥΡΟΣΒΕΣΤΙΚΗ,PYROSBESTIKH,ΔΗΜΟΚΡΑΤΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260130
260132,260132,ΣΤΟΥΡΝΑΡΗ,STOYRNARH,ΑΚΡΟΠΟΛΕΩΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260132
260133,260133,ΚΟΥΝΤΟΥΡΙΩΤΗ,KOYNTOYRIOTH,ΑΚΡΟΠΟΛΕΩΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260133
260134,260134,25ης ΜΑΡΤΙΟΥ,25th MARTIOY,ΑΚΡΟΠΟΛΕΩΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260134
260135,260135,ΠΛ. ΚΥΠΡΟΥ,PL. KYPROY,ΕΛ.ΒΕΝΙΖΕΛΟΥ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260135
260136,260136,ΑΚΤΗ ΙΩΝΙΑΣ,AKTH IONIAS,ΑΚΤΗ ΙΩΝΙΑΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260136
260137,260137,ΜΥΚΑΛΗΣ,MYKALHS,ΜΙΑΟΥΛΗ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260137
260138,260138,ΚΟΜΝΗΝΩΝ,KOMNHNON,ΜΙΑΟΥΛΗ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260138
260140,260140,ΠΡΟΥΣΣΗΣ,PROYSSHS,ΔΩΔΕΚΑΝΗΣΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260140
260141,260141,ΔΑΓΚΛΗ,DAGKLH,ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260141
260142,260142,ΔΑΓΚΛΗ,DAGKLH,ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260142
260143,260143,ΜΑΚΡΥΓΙΑΝΝΗ,MAKRYGIANNH,ΔΑΡΔΑΝΕΛΛΙΩΝ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260143
260144,260144,ΒΑΛΤΕΤΣΙΟΥ,BALTETSIOY,ΔΑΡΔΑΝΕΛΛΙΩΝ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260144
260145,260145,ΑΜΑΖΟΝΩΝ,AMAZONON,ΠΕΡΕΒΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260145
260146,260146,ΓΡ. ΛΑΜΠΡΑΚΗ,GR. LAMPRAKH,ΠΕΡΡΑΙΒΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260146
260147,260147,ΜΟΥΣΩΝ,MOYSON,Μ.ΜΠΟΤΣΑΡΗ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260147
260148,260148,ΕΣΠΕΡΙΔΩΝ,ESPERIDON,Μ.ΜΠΟΤΣΑΡΗ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260148
260149,260149,ΜΟΝΕΜΒΑΣΙΑΣ,MONEMBASIAS,ΜΥΣΤΡΑ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260149
260150,260150,ΣΧΟΛΕΙΟ,SXOLEIO,ΜΥΣΤΡΑ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260150
260151,260151,ΤΑΜΠΟΥΡΙΑ,TAMPOYRIA,ΔΗΜΟΚΡΑΤΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260151
260153,260153,Τ.Ε.Λ,T.E.L,ΜΙΑΟΥΛΗ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260153
260154,260154,ΚΟΜΝΗΝΩΝ,KOMNHNON,ΜΙΑΟΥΛΗ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260154
260155,260155,ΜΥΚΑΛΗΣ,MYKALHS,ΜΙΑΟΥΛΗ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260155
260163,260163,ΑΓ. ΣΟΦΙΑ,AG. SOFIA,ΔΕΜΕΡΤΖΗ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260163
260164,260164,ΣΟΛΩΜΟΥ,SOLOMOY,ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260164
260171,260171,ΣΧΟΛΕΙΟ,SXOLEIO,ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260171
260173,260173,ΜΑΔΥΤΟΥ,MADYTOY,ΕΛ.ΒΕΝΙΖΕΛΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260173
260174,260174,ΙΜΒΡΟΥ,IMBROY,ΕΛ.ΒΕΝΙΖΕΛΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260174
260175,260175,ΧΡΥΣΟΣΤΟΜΟΥ ΣΜΥΡΝΗΣ,XRYSOSTOMOU SMYRNHS,25ης ΜΑΡΤΙΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260175
260176,260176,ΔΗΜΑΡΧΕΙΟ,DHMARXEIO,ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260176
260177,260177,ΣΧΟΛΕΙΟ,SXOLEIO,ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260177
260180,260180,ΣΙΔΕΡΑ,SIDERA,ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260180
260181,260181,Δ. ΑΡΕΟΠΑΓΙΤΟΥ,D. ARΕOPAGITOY,ΛΕΩΦ.ΠΑΝ.ΤΣΑΛΔΑΡΗ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260181
260182,260182,ΕΥΚΛΕΙΔΟΥ,EYKLEIDOY,ΒΛΑΧΑΒΑ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260182
260183,260183,ΠΛΑΤΩΝΟΣ,PLATONOS,ΒΥΡΩΝΟΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260183
260184,260184,ΑΘ. ΔΙΑΚΟΥ,ATH. DIAKOY,ΑΚΡΟΠΟΛΕΩΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260184
260186,260186,ΓΡ. ΛΑΜΠΡΑΚΗ,GR.LAMPRAKH,Λ.ΔΗΜΟΚΡΑΤΙΑΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260186
260188,260188,ΑΦΕΤΗΡΙΑ,AFETHRIA,ΚΑΡΑΟΛΗ ΚΑΙ ΔΗΜΗΤΡΙΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260188
260189,260189,ΒΟΥΓΙΟΥΚΛΑΚΗ ΣΤΑΥΡΟΥΛΑ,BOYGIOYKLAKH STAYROYLA,ΓΑΛΗΝΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260189
270001,270001,ΚΑΤ,KAT,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΣΤΑΣΗ,ΑΜΑΡΟΥΣΙΟΥ,Δ.  ΑΜΑΡΟΥΣΙΟΥ,http://telematics.oasa.gr/#stationInfo_270001
270002,270002,ΖΗΡΙΝΕΙΟ,ZHRINEIO,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΚΗΦΙΣΙΑΣ,Δ. ΕΝ.  ΚΗΦΙΣΙΑΣ,http://telematics.oasa.gr/#stationInfo_270002
270003,270003,ΠΛ. ΚΗΦΙΣΙΑΣ,PL. KHFISIAS,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΚΗΦΙΣΙΑΣ,Δ. ΕΝ.  ΚΗΦΙΣΙΑΣ,http://telematics.oasa.gr/#stationInfo_270003
270004,270004,ΟΘΩΝΟΣ,OTHONOS,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΣΤΑΣΗ,ΚΗΦΙΣΙΑΣ,Δ. ΕΝ.  ΚΗΦΙΣΙΑΣ,http://telematics.oasa.gr/#stationInfo_270004
270005,270005,ΜΑΡΚΕΤΟΥ,MARKETOY,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΣΤΑΣΗ,ΚΗΦΙΣΙΑΣ,Δ. ΕΝ.  ΚΗΦΙΣΙΑΣ,http://telematics.oasa.gr/#stationInfo_270005
270006,270006,ΚΑΝΑΡΗ,KANARH,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΣΤΑΣΗ,ΚΗΦΙΣΙΑΣ,Δ. ΕΝ.  ΚΗΦΙΣΙΑΣ,http://telematics.oasa.gr/#stationInfo_270006
270007,270007,ΣΑΡΑΝΤΑΠΟΡΟΥ,SARANTAPOROY,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΣΤΑΣΗ,ΚΗΦΙΣΙΑΣ,Δ. ΕΝ.  ΚΗΦΙΣΙΑΣ,http://telematics.oasa.gr/#stationInfo_270007
270008,270008,ΣΑΡΑΝΤΑΠΟΡΟΥ,SARANTAPOROY,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΣΤΑΣΗ,ΚΗΦΙΣΙΑΣ,Δ. ΕΝ.  ΚΗΦΙΣΙΑΣ,http://telematics.oasa.gr/#stationInfo_270008
270009,270009,ΚΑΝΑΡΗ,KANARH,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΣΤΑΣΗ,ΚΗΦΙΣΙΑΣ,Δ. ΕΝ.  ΚΗΦΙΣΙΑΣ,http://telematics.oasa.gr/#stationInfo_270009
270010,270010,ΜΑΡΚΕΤΟΥ,MARKETOY,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΣΤΑΣΗ,ΚΗΦΙΣΙΑΣ,Δ. ΕΝ.  ΚΗΦΙΣΙΑΣ,http://telematics.oasa.gr/#stationInfo_270010
270011,270011,ΟΘΩΝΟΣ,OTHONOS,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΣΤΑΣΗ,ΚΗΦΙΣΙΑΣ,Δ. ΕΝ.  ΚΗΦΙΣΙΑΣ,http://telematics.oasa.gr/#stationInfo_270011
270012,270012,ΑΦΕΤΗΡΙΑ (ΣΤ.ΚΗΦΙΣΙΑΣ),AFETHRIA (ST.KHFISIAS),ΔΡΑΓΟΥΜΗ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΚΗΦΙΣΙΑΣ,Δ. ΕΝ.  ΚΗΦΙΣΙΑΣ,http://telematics.oasa.gr/#stationInfo_270012
270013,270013,ΠΛ. ΚΗΦΙΣΙΑΣ,PL. KHFISIAS,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΣΤΑΣΗ,ΚΗΦΙΣΙΑΣ,Δ. ΕΝ.  ΚΗΦΙΣΙΑΣ,http://telematics.oasa.gr/#stationInfo_270013
270014,270014,ΖΗΡΙΝΕΙΟ,ZHRINEIO,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΚΗΦΙΣΙΑΣ,Δ. ΕΝ.  ΚΗΦΙΣΙΑΣ,http://telematics.oasa.gr/#stationInfo_270014
270015,270015,ΚΑΤ,KAT,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΣΤΑΣΗ,ΑΜΑΡΟΥΣΙΟΥ,Δ.  ΑΜΑΡΟΥΣΙΟΥ,http://telematics.oasa.gr/#stationInfo_270015
270016,270016,ΠΟΛΥΚΑΤΟΙΚΙΕΣ,POLYKATOIKIES,ΑΧΑΡΝΩΝ,ΣΤΑΣΗ,ΚΗΦΙΣΙΑΣ,Δ. ΕΝ.  ΚΗΦΙΣΙΑΣ,http://telematics.oasa.gr/#stationInfo_270016
270017,270017,ΜΕΤΑΞΑ,METAXA,ΑΧΑΡΝΩΝ,ΣΤΑΣΗ,ΚΗΦΙΣΙΑΣ,Δ. ΕΝ.  ΚΗΦΙΣΙΑΣ,http://telematics.oasa.gr/#stationInfo_270017
270018,270018,ΔΙΑΚΟΥ,DIAKOY,ΑΧΑΡΝΩΝ,ΣΤΑΣΗ,ΚΗΦΙΣΙΑΣ,Δ. ΕΝ.  ΚΗΦΙΣΙΑΣ,http://telematics.oasa.gr/#stationInfo_270018
270019,270019,Η.Σ.Α.Π,H.S.A.P,ΤΑΤΟΙΟΥ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΚΗΦΙΣΙΑΣ,Δ. ΕΝ.  ΚΗΦΙΣΙΑΣ,http://telematics.oasa.gr/#stationInfo_270019
